9370,214.9,-49.6
9380,214.3,-49.6
9390,213.6,-49.6
9400,213,-49.5
9410,212.4,-49.5
9420,211.7,-49.5
9430,211.1,-49.4
9440,210.5,-49.4
9450,209.9,-49.3
9460,209.2,-49.3
9470,208.6,-49.2
9480,208,-49.2
9490,207.3,-49.2
9500,206.7,-49.1
9510,206.1,-49.1
9520,205.5,-49
9530,204.8,-49
9540,204.2,-48.9
9550,203.6,-48.8
9560,203,-48.8
9570,202.4,-48.7
9580,201.7,-48.7
9590,201.1,-48.6
9600,200.5,-48.6
9610,199.9,-48.5
9620,199.3,-48.4
9630,198.6,-48.4
9640,198,-48.3
9650,197.4,-48.3
9660,196.8,-48.2
9670,196.2,-48.1
9680,195.6,-48.1
9690,194.9,-48
9700,194.3,-47.9
9710,193.7,-47.9
9720,193.1,-47.8
9730,192.5,-47.7
9740,191.9,-47.6
9750,191.3,-47.6
9760,190.7,-47.5
9770,190.1,-47.4
9780,189.4,-47.3
9790,188.8,-47.3
9800,188.2,-47.2
9810,187.6,-47.1
9820,187,-47
9830,186.4,-47
9840,185.8,-46.9
9850,185.2,-46.8
9860,184.6,-46.7
9870,184,-46.6
9880,183.4,-46.6
9890,182.8,-46.5
9900,182.2,-46.4
9910,181.6,-46.3
9920,181,-46.2
9930,180.4,-46.1
9940,179.8,-46
9950,179.2,-45.9
9960,178.6,-45.9
9970,178,-45.8
9980,177.4,-45.7
9990,176.8,-45.6
10000,176.2,-45.5
10010,175.6,-45.4
10020,175,-45.3
10030,174.4,-45.2
10040,173.8,-45.1
10050,173.2,-45
10060,172.6,-44.9
10070,172,-44.8
10080,171.4,-44.7
10090,170.8,-44.6
10100,170.2,-44.5
10110,169.7,-44.4
10120,169.1,-44.3
10130,168.5,-44.2
10140,167.9,-44.2
10150,167.3,-44.1
10160,166.7,-44
10170,166.1,-43.8
10180,165.5,-43.7
10190,164.9,-43.6
10200,164.3,-43.5
10210,163.7,-43.4
10220,163.2,-43.3
10230,162.6,-43.2
10240,162,-43.1
10250,161.4,-43
10260,160.8,-42.9
10270,160.2,-42.8
10280,159.6,-42.7
10290,159,-42.6
10300,158.5,-42.5
10310,157.9,-42.4
10320,157.3,-42.3
10330,156.7,-42.2
10340,156.1,-42.1
10350,155.5,-42
10360,154.9,-41.9
10370,154.3,-41.8
10380,153.8,-41.7
10390,153.2,-41.5
10400,152.6,-41.4
10410,152,-41.3
10420,151.4,-41.2
10430,150.8,-41.1
10440,150.2,-41
10450,149.6,-40.9
10460,149,-40.8
10470,148.5,-40.7
10480,147.9,-40.6
10490,147.3,-40.5
10500,146.7,-40.4
10510,146.1,-40.3
10520,145.5,-40.1
10530,144.9,-40
10540,144.3,-39.9
10550,143.7,-39.8
10560,143.2,-39.7
10570,142.6,-39.6
10580,142,-39.5
10590,141.4,-39.4
10600,140.8,-39.3
10610,140.2,-39.2
10620,139.6,-39.1
10630,139,-39
10640,138.4,-38.9
10650,137.8,-38.7
10660,137.2,-38.6
10670,136.6,-38.5
10680,136,-38.4
10690,135.4,-38.3
10700,134.8,-38.2
10710,134.2,-38.1
10720,133.6,-38
10730,133,-37.9
10740,132.4,-37.8
10750,131.8,-37.7
